trial_id,split,task_name,topic,risk_level,difficulty,response_pattern,input_client_statement,input_counselor_response,input_text,ground_truth,ground_truth_binary,model_output,model_probability,human_rating_of_model_output,dataset_source
train_1840,train,counselor_response_appropriateness,relationship_conflict,low,hard,boundary_crossing,"After arguments at home, I replay everything and cannot focus.",Do not involve anyone else. Just message me anytime day or night and I will fix this personally.,"Client: After arguments at home, I replay everything and cannot focus. Counselor response: Do not involve anyone else. Just message me anytime day or night and I will fix this personally.",problematic,0,,,,synthetic_custom_created_for_hw2
train_1841,train,counselor_response_appropriateness,academic_stress,moderate,medium,reflective_collaboration,"When I think about midterms, my chest feels tight and I freeze.",You are carrying a lot with performance anxiety. We can move at your pace and map one manageable next step together.,"Client: When I think about midterms, my chest feels tight and I freeze. Counselor response: You are carrying a lot with performance anxiety. We can move at your pace and map one manageable next step together.",appropriate,1,,,,synthetic_custom_created_for_hw2
train_1842,train,counselor_response_appropriateness,relationship_conflict,low,easy,validation_open_question,"After arguments at home, I replay everything and cannot focus.",Thank you for sharing this. It makes sense that you feel stuck given communication at home. What feels hardest right now?,"Client: After arguments at home, I replay everything and cannot focus. Counselor response: Thank you for sharing this. It makes sense that you feel stuck given communication at home. What feels hardest right now?",appropriate,1,,,,synthetic_custom_created_for_hw2
train_1843,train,counselor_response_appropriateness,academic_stress,moderate,easy,validation_open_question,"since last month, I have been panicking before group presentations and I cannot sleep.",I hear how heavy this has been. Your reaction to performance anxiety is understandable. What part would you like to start with?,"Client: since last month, I have been panicking before group presentations and I cannot sleep. Counselor response: I hear how heavy this has been. Your reaction to performance anxiety is understandable. What part would you like to start with?",appropriate,1,,,,synthetic_custom_created_for_hw2
train_1844,train,counselor_response_appropriateness,career_burnout,moderate,hard,toxic_positivity,I feel completely drained after work and I dread opening my laptop.,"I hear this is hard, but you should focus only on gratitude and stop talking about the negative.","Client: I feel completely drained after work and I dread opening my laptop. Counselor response: I hear this is hard, but you should focus only on gratitude and stop talking about the negative.",problematic,0,,,,synthetic_custom_created_for_hw2
train_1845,train,counselor_response_appropriateness,career_burnout,moderate,hard,strengths_reframe,I am behind on tasks and feel overwhelmed whenever email notifications pop up.,I hear both pain and effort in what you shared. Could we look at when work stress feels even slightly more manageable?,Client: I am behind on tasks and feel overwhelmed whenever email notifications pop up. Counselor response: I hear both pain and effort in what you shared. Could we look at when work stress feels even slightly more manageable?,appropriate,1,,,,synthetic_custom_created_for_hw2
train_1846,train,counselor_response_appropriateness,grief_loss,moderate,medium,reflective_collaboration,Certain places remind me of them and I shut down emotionally.,It sounds like grief has been taking a lot of energy. Would it help if we identified a short plan for this week for this week?,Client: Certain places remind me of them and I shut down emotionally. Counselor response: It sounds like grief has been taking a lot of energy. Would it help if we identified a short plan for this week for this week?,appropriate,1,,,,synthetic_custom_created_for_hw2
train_1847,train,counselor_response_appropriateness,relationship_conflict,low,easy,invalidation,I do not know if I am asking for too much in this relationship.,You are overreacting. you should just toughen up.,Client: I do not know if I am asking for too much in this relationship. Counselor response: You are overreacting. you should just toughen up.,problematic,0,,,,synthetic_custom_created_for_hw2
train_1848,train,counselor_response_appropriateness,financial_stress,moderate,easy,validation_open_question,Money stress is affecting my sleep and concentration.,Thank you for sharing this. It makes sense that you feel drained given budget pressure. What feels hardest right now?,Client: Money stress is affecting my sleep and concentration. Counselor response: Thank you for sharing this. It makes sense that you feel drained given budget pressure. What feels hardest right now?,appropriate,1,,,,synthetic_custom_created_for_hw2
train_1849,train,counselor_response_appropriateness,imposter_syndrome,low,easy,validation_open_question,"Even when things go well, I assume I just got lucky.",Thank you for sharing this. It makes sense that you feel numb given self-doubt. What feels hardest right now?,"Client: Even when things go well, I assume I just got lucky. Counselor response: Thank you for sharing this. It makes sense that you feel numb given self-doubt. What feels hardest right now?",appropriate,1,,,,synthetic_custom_created_for_hw2
train_1850,train,counselor_response_appropriateness,family_conflict,moderate,easy,invalidation,Calls with my parents leave me tense for the rest of the day.,You are overreacting. you just need to be positive.,Client: Calls with my parents leave me tense for the rest of the day. Counselor response: You are overreacting. you just need to be positive.,problematic,0,,,,synthetic_custom_created_for_hw2
